# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-04-06 11:49:27 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10128500 WEBER RIVER NEAR OAKLEY, UT
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 10128500
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    143489      00060        00003      144284         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     P  Provisional data subject to revision.
#     Ice  Ice affected
#
agency_cd	site_no	datetime	143489_00060_00003	143489_00060_00003_cd
USGS	10128500	2011-05-14	873	A
USGS	10128500	2011-05-15	999	A
USGS	10128500	2011-05-16	1080	A
USGS	10128500	2011-05-17	920	A
USGS	10128500	2011-05-18	835	A
USGS	10128500	2011-05-19	780	A
USGS	10128500	2011-05-20	757	A
USGS	10128500	2011-05-21	724	A
USGS	10128500	2011-05-22	743	A
USGS	10128500	2011-05-23	787	A
USGS	10128500	2011-05-24	793	A
USGS	10128500	2011-05-25	770	A
USGS	10128500	2011-05-26	810	A
USGS	10128500	2011-05-27	812	A
USGS	10128500	2011-05-28	795	A
USGS	10128500	2011-05-29	789	A
USGS	10128500	2011-05-30	764	A
USGS	10128500	2011-05-31	721	A
USGS	10128500	2011-06-01	747	A
USGS	10128500	2011-06-02	806	A
USGS	10128500	2011-06-03	842	A
USGS	10128500	2011-06-04	890	A
USGS	10128500	2011-06-05	1030	A
USGS	10128500	2011-06-06	1300	A
USGS	10128500	2011-06-07	1350	A
USGS	10128500	2011-06-08	1350	A
USGS	10128500	2011-06-09	1430	A
USGS	10128500	2011-06-10	1270	A
USGS	10128500	2011-06-11	1330	A
USGS	10128500	2011-06-12	1490	A
USGS	10128500	2011-06-13	1410	A
USGS	10128500	2011-06-14	1470	A
USGS	10128500	2011-06-15	1860	A
USGS	10128500	2011-06-16	2220	A
USGS	10128500	2011-06-17	2170	A
USGS	10128500	2011-06-18	1990	A
USGS	10128500	2011-06-19	1990	A
USGS	10128500	2011-06-20	1780	A
USGS	10128500	2011-06-21	1680	A
USGS	10128500	2011-06-22	1940	A
USGS	10128500	2011-06-23	2340	A
USGS	10128500	2011-06-24	2730	A
USGS	10128500	2011-06-25	2740	A
USGS	10128500	2011-06-26	2630	A
USGS	10128500	2011-06-27	2440	A
USGS	10128500	2011-06-28	2400	A
USGS	10128500	2011-06-29	2550	A
USGS	10128500	2011-06-30	3040	A
USGS	10128500	2011-07-01	2710	A
USGS	10128500	2011-07-02	2430	A
USGS	10128500	2011-07-03	2410	A
USGS	10128500	2011-07-04	2360	A
USGS	10128500	2011-07-05	2050	A
USGS	10128500	2011-07-06	2140	A
USGS	10128500	2011-07-07	1830	A
USGS	10128500	2011-07-08	1800	A
USGS	10128500	2011-07-09	1530	A
USGS	10128500	2011-07-10	1500	A
USGS	10128500	2011-07-11	1620	A
USGS	10128500	2011-07-12	1340	A
USGS	10128500	2011-07-13	1110	A
USGS	10128500	2011-07-14	994	A
USGS	10128500	2011-07-15	827	A
USGS	10128500	2011-07-16	725	A
USGS	10128500	2011-07-17	679	A
USGS	10128500	2011-07-18	666	A
USGS	10128500	2011-07-19	652	A
USGS	10128500	2011-07-20	621	A
USGS	10128500	2011-07-21	521	A
USGS	10128500	2011-07-22	454	A
USGS	10128500	2011-07-23	407	A
USGS	10128500	2011-07-24	373	A
USGS	10128500	2011-07-25	348	A
USGS	10128500	2011-07-26	361	A
USGS	10128500	2011-07-27	333	A
USGS	10128500	2011-07-28	303	A
USGS	10128500	2011-07-29	281	A
USGS	10128500	2011-07-30	266	A
USGS	10128500	2011-07-31	267	A
USGS	10128500	2011-08-01	320	A
USGS	10128500	2011-08-02	308	A
USGS	10128500	2011-08-03	292	A
USGS	10128500	2011-08-04	277	A
USGS	10128500	2011-08-05	265	A
USGS	10128500	2011-08-06	251	A
USGS	10128500	2011-08-07	236	A
USGS	10128500	2011-08-08	224	A
USGS	10128500	2011-08-09	211	A
USGS	10128500	2011-08-10	200	A
USGS	10128500	2011-08-11	188	A
USGS	10128500	2011-08-12	177	A
USGS	10128500	2011-08-13	171	A
USGS	10128500	2011-08-14	166	A
USGS	10128500	2011-08-15	173	A
USGS	10128500	2011-08-16	163	A
USGS	10128500	2011-08-17	156	A
USGS	10128500	2011-08-18	147	A
USGS	10128500	2011-08-19	148	A
USGS	10128500	2011-08-20	152	A
USGS	10128500	2011-08-21	145	A
USGS	10128500	2011-08-22	151	A
USGS	10128500	2011-08-23	162	A
USGS	10128500	2011-08-24	160	A
USGS	10128500	2011-08-25	162	A
USGS	10128500	2011-08-26	178	A
USGS	10128500	2011-08-27	192	A
USGS	10128500	2011-08-28	200	A
USGS	10128500	2011-08-29	219	A
USGS	10128500	2011-08-30	200	A
USGS	10128500	2011-08-31	192	A
USGS	10128500	2011-09-01	186	A
USGS	10128500	2011-09-02	177	A
USGS	10128500	2011-09-03	145	A
USGS	10128500	2011-09-04	141	A
USGS	10128500	2011-09-05	139	A
USGS	10128500	2011-09-06	139	A
USGS	10128500	2011-09-07	135	A
USGS	10128500	2011-09-08	133	A
USGS	10128500	2011-09-09	132	A
USGS	10128500	2011-09-10	133	A
USGS	10128500	2011-09-11	132	A
USGS	10128500	2011-09-12	132	A
USGS	10128500	2011-09-13	130	A
USGS	10128500	2011-09-14	133	A
USGS	10128500	2011-09-15	129	A
USGS	10128500	2011-09-16	119	A
USGS	10128500	2011-09-17	139	A
USGS	10128500	2011-09-18	128	A
USGS	10128500	2011-09-19	118	A
USGS	10128500	2011-09-20	113	A
USGS	10128500	2011-09-21	109	A
USGS	10128500	2011-09-22	106	A
USGS	10128500	2011-09-23	103	A
USGS	10128500	2011-09-24	102	A
USGS	10128500	2011-09-25	100	A
USGS	10128500	2011-09-26	98	A
USGS	10128500	2011-09-27	97	A
USGS	10128500	2011-09-28	96	A
USGS	10128500	2011-09-29	95	A
USGS	10128500	2011-09-30	94	A
USGS	10128500	2011-10-01	93	A
USGS	10128500	2011-10-02	94	A
USGS	10128500	2011-10-03	92	A
USGS	10128500	2011-10-04	101	A
USGS	10128500	2011-10-05	103	A
USGS	10128500	2011-10-06	116	A
USGS	10128500	2011-10-07	104	A
USGS	10128500	2011-10-08	108	A
USGS	10128500	2011-10-09	108	A
USGS	10128500	2011-10-10	106	A
USGS	10128500	2011-10-11	106	A
USGS	10128500	2011-10-12	104	A
USGS	10128500	2011-10-13	100	A
USGS	10128500	2011-10-14	100	A
USGS	10128500	2011-10-15	100	A
USGS	10128500	2011-10-16	100	A
USGS	10128500	2011-10-17	107	A
USGS	10128500	2011-10-18	101	A
USGS	10128500	2011-10-19	96	A
USGS	10128500	2011-10-20	94	A
USGS	10128500	2011-10-21	93	A
USGS	10128500	2011-10-22	92	A
USGS	10128500	2011-10-23	91	A
USGS	10128500	2011-10-24	91	A
USGS	10128500	2011-10-25	90	A
USGS	10128500	2011-10-26	89	A
USGS	10128500	2011-10-27	86	A
USGS	10128500	2011-10-28	85	A
USGS	10128500	2011-10-29	86	A
USGS	10128500	2011-10-30	87	A
USGS	10128500	2011-10-31	87	A
USGS	10128500	2011-11-01	90	A
USGS	10128500	2011-11-02	84	A
USGS	10128500	2011-11-03	86	A
USGS	10128500	2011-11-04	89	A
USGS	10128500	2011-11-05	88	A
USGS	10128500	2011-11-06	87	A
USGS	10128500	2011-11-07	85	A
USGS	10128500	2011-11-08	82	A
USGS	10128500	2011-11-09	82	A
USGS	10128500	2011-11-10	89	A
USGS	10128500	2011-11-11	87	A
USGS	10128500	2011-11-12	86	A
USGS	10128500	2011-11-13	85	A
USGS	10128500	2011-11-14	84	A
USGS	10128500	2011-11-15	82	A
USGS	10128500	2011-11-16	82	A
USGS	10128500	2011-11-17	86	A
USGS	10128500	2011-11-18	84	A
USGS	10128500	2011-11-19	84	A
USGS	10128500	2011-11-20	85	A
USGS	10128500	2011-11-21	82	A
USGS	10128500	2011-11-22	81	A
USGS	10128500	2011-11-23	81	A
USGS	10128500	2011-11-24	80	A
USGS	10128500	2011-11-25	78	A
USGS	10128500	2011-11-26	74	A
USGS	10128500	2011-11-27	94	A
USGS	10128500	2011-11-28	83	A
USGS	10128500	2011-11-29	79	A
USGS	10128500	2011-11-30	77	A
USGS	10128500	2011-12-01	75	A
USGS	10128500	2011-12-02	76	A:e
USGS	10128500	2011-12-03	76	A:e
USGS	10128500	2011-12-04	74	A:e
USGS	10128500	2011-12-05	73	A:e
USGS	10128500	2011-12-06	72	A:e
USGS	10128500	2011-12-07	72	A:e
USGS	10128500	2011-12-08	71	A:e
USGS	10128500	2011-12-09	70	A:e
USGS	10128500	2011-12-10	71	A:e
USGS	10128500	2011-12-11	72	A:e
USGS	10128500	2011-12-12	73	A:e
USGS	10128500	2011-12-13	75	A:e
USGS	10128500	2011-12-14	73	A:e
USGS	10128500	2011-12-15	71	A:e
USGS	10128500	2011-12-16	70	A:e
USGS	10128500	2011-12-17	68	A:e
USGS	10128500	2011-12-18	70	A:e
USGS	10128500	2011-12-19	71	A:e
USGS	10128500	2011-12-20	73	A:e
USGS	10128500	2011-12-21	74	A:e
USGS	10128500	2011-12-22	72	A:e
USGS	10128500	2011-12-23	69	A:e
USGS	10128500	2011-12-24	65	A:e
USGS	10128500	2011-12-25	66	A:e
USGS	10128500	2011-12-26	67	A:e
USGS	10128500	2011-12-27	68	A:e
USGS	10128500	2011-12-28	69	A:e
USGS	10128500	2011-12-29	69	A:e
USGS	10128500	2011-12-30	68	A:e
USGS	10128500	2011-12-31	69	A:e
USGS	10128500	2012-01-01	68	A:e
USGS	10128500	2012-01-02	68	A:e
USGS	10128500	2012-01-03	66	A:e
USGS	10128500	2012-01-04	69	A
USGS	10128500	2012-01-05	69	A
USGS	10128500	2012-01-06	68	A
USGS	10128500	2012-01-07	64	A
USGS	10128500	2012-01-08	65	A:e
USGS	10128500	2012-01-09	64	A:e
USGS	10128500	2012-01-10	64	A:e
USGS	10128500	2012-01-11	64	A
USGS	10128500	2012-01-12	63	A:e
USGS	10128500	2012-01-13	62	A:e
USGS	10128500	2012-01-14	62	A:e
USGS	10128500	2012-01-15	61	A:e
USGS	10128500	2012-01-16	60	A:e
USGS	10128500	2012-01-17	57	A:e
USGS	10128500	2012-01-18	58	A:e
USGS	10128500	2012-01-19	62	A:e
USGS	10128500	2012-01-20	64	A:e
USGS	10128500	2012-01-21	66	A
USGS	10128500	2012-01-22	64	A
USGS	10128500	2012-01-23	65	A:e
USGS	10128500	2012-01-24	64	A
USGS	10128500	2012-01-25	66	A:e
USGS	10128500	2012-01-26	63	A
USGS	10128500	2012-01-27	63	A
USGS	10128500	2012-01-28	61	A:e
USGS	10128500	2012-01-29	60	A:e
USGS	10128500	2012-01-30	59	A:e
USGS	10128500	2012-01-31	59	A:e
USGS	10128500	2012-02-01	62	A:e
USGS	10128500	2012-02-02	61	A:e
USGS	10128500	2012-02-03	60	A:e
USGS	10128500	2012-02-04	59	A:e
USGS	10128500	2012-02-05	60	A:e
USGS	10128500	2012-02-06	59	A:e
USGS	10128500	2012-02-07	60	A:e
USGS	10128500	2012-02-08	60	A:e
USGS	10128500	2012-02-09	59	A:e
USGS	10128500	2012-02-10	61	A
USGS	10128500	2012-02-11	60	A
USGS	10128500	2012-02-12	61	A
USGS	10128500	2012-02-13	61	A
USGS	10128500	2012-02-14	60	A
USGS	10128500	2012-02-15	59	A
USGS	10128500	2012-02-16	59	A:e
USGS	10128500	2012-02-17	58	A:e
USGS	10128500	2012-02-18	59	A:e
USGS	10128500	2012-02-19	62	A
USGS	10128500	2012-02-20	60	A:e
USGS	10128500	2012-02-21	60	A
USGS	10128500	2012-02-22	61	A
USGS	10128500	2012-02-23	60	A
USGS	10128500	2012-02-24	61	A
USGS	10128500	2012-02-25	60	A
USGS	10128500	2012-02-26	61	A
USGS	10128500	2012-02-27	64	A
USGS	10128500	2012-02-28	60	A
USGS	10128500	2012-02-29	61	A
USGS	10128500	2012-03-01	62	A
USGS	10128500	2012-03-02	61	A
USGS	10128500	2012-03-03	61	A
USGS	10128500	2012-03-04	60	A
USGS	10128500	2012-03-05	61	A
USGS	10128500	2012-03-06	61	A
USGS	10128500	2012-03-07	59	A
USGS	10128500	2012-03-08	58	A
USGS	10128500	2012-03-09	60	A
USGS	10128500	2012-03-10	61	A
USGS	10128500	2012-03-11	63	A
USGS	10128500	2012-03-12	66	A
USGS	10128500	2012-03-13	69	A
USGS	10128500	2012-03-14	71	A
USGS	10128500	2012-03-15	79	A
USGS	10128500	2012-03-16	85	A
USGS	10128500	2012-03-17	94	A
USGS	10128500	2012-03-18	88	A
USGS	10128500	2012-03-19	75	A
USGS	10128500	2012-03-20	72	A
USGS	10128500	2012-03-21	73	A
USGS	10128500	2012-03-22	78	A
USGS	10128500	2012-03-23	91	A
USGS	10128500	2012-03-24	99	A
USGS	10128500	2012-03-25	106	A
USGS	10128500	2012-03-26	102	A
USGS	10128500	2012-03-27	89	A
USGS	10128500	2012-03-28	91	A
USGS	10128500	2012-03-29	99	A
USGS	10128500	2012-03-30	105	A
USGS	10128500	2012-03-31	122	A
USGS	10128500	2012-04-01	132	A
USGS	10128500	2012-04-02	109	A
USGS	10128500	2012-04-03	104	A
USGS	10128500	2012-04-04	113	A
USGS	10128500	2012-04-05	121	A
USGS	10128500	2012-04-06	112	A
USGS	10128500	2012-04-07	103	A
USGS	10128500	2012-04-08	106	A
USGS	10128500	2012-04-09	111	A
USGS	10128500	2012-04-10	124	A
USGS	10128500	2012-04-11	155	A
USGS	10128500	2012-04-12	168	A
USGS	10128500	2012-04-13	161	A
USGS	10128500	2012-04-14	161	A
USGS	10128500	2012-04-15	152	A
USGS	10128500	2012-04-16	148	A
USGS	10128500	2012-04-17	149	A
USGS	10128500	2012-04-18	146	A
USGS	10128500	2012-04-19	147	A
USGS	10128500	2012-04-20	142	A
USGS	10128500	2012-04-21	146	A
USGS	10128500	2012-04-22	159	A
USGS	10128500	2012-04-23	188	A
USGS	10128500	2012-04-24	236	A
USGS	10128500	2012-04-25	292	A
USGS	10128500	2012-04-26	321	A
USGS	10128500	2012-04-27	431	A
USGS	10128500	2012-04-28	370	A
USGS	10128500	2012-04-29	336	A
USGS	10128500	2012-04-30	320	A
USGS	10128500	2012-05-01	340	A
USGS	10128500	2012-05-02	340	A
USGS	10128500	2012-05-03	382	A
USGS	10128500	2012-05-04	425	A
USGS	10128500	2012-05-05	465	A
USGS	10128500	2012-05-06	456	A
USGS	10128500	2012-05-07	452	A
USGS	10128500	2012-05-08	446	A
USGS	10128500	2012-05-09	486	A
USGS	10128500	2012-05-10	560	A
USGS	10128500	2012-05-11	598	A
USGS	10128500	2012-05-12	547	A
USGS	10128500	2012-05-13	517	A
USGS	10128500	2012-05-14	553	A
USGS	10128500	2012-05-15	625	A
USGS	10128500	2012-05-16	659	A
USGS	10128500	2012-05-17	592	A
USGS	10128500	2012-05-18	572	A
USGS	10128500	2012-05-19	473	A
USGS	10128500	2012-05-20	458	A
USGS	10128500	2012-05-21	478	A
USGS	10128500	2012-05-22	569	A
USGS	10128500	2012-05-23	582	A
USGS	10128500	2012-05-24	459	A
USGS	10128500	2012-05-25	376	A
USGS	10128500	2012-05-26	348	A
USGS	10128500	2012-05-27	336	A
USGS	10128500	2012-05-28	303	A
USGS	10128500	2012-05-29	297	A
USGS	10128500	2012-05-30	319	A
USGS	10128500	2012-05-31	342	A
USGS	10128500	2012-06-01	387	A
USGS	10128500	2012-06-02	407	A
USGS	10128500	2012-06-03	380	A
USGS	10128500	2012-06-04	366	A
USGS	10128500	2012-06-05	343	A
USGS	10128500	2012-06-06	302	A
USGS	10128500	2012-06-07	264	A
USGS	10128500	2012-06-08	240	A
USGS	10128500	2012-06-09	226	A
USGS	10128500	2012-06-10	213	A
USGS	10128500	2012-06-11	200	A
USGS	10128500	2012-06-12	190	A
USGS	10128500	2012-06-13	178	A
USGS	10128500	2012-06-14	168	A
USGS	10128500	2012-06-15	165	A
USGS	10128500	2012-06-16	159	A
USGS	10128500	2012-06-17	152	A
USGS	10128500	2012-06-18	147	A
USGS	10128500	2012-06-19	140	A
USGS	10128500	2012-06-20	135	A
USGS	10128500	2012-06-21	134	A
USGS	10128500	2012-06-22	132	A
USGS	10128500	2012-06-23	125	A
USGS	10128500	2012-06-24	120	A
USGS	10128500	2012-06-25	134	A
USGS	10128500	2012-06-26	148	A
USGS	10128500	2012-06-27	146	A
USGS	10128500	2012-06-28	146	A
USGS	10128500	2012-06-29	142	A
USGS	10128500	2012-06-30	139	A
USGS	10128500	2012-07-01	137	A
USGS	10128500	2012-07-02	136	A
USGS	10128500	2012-07-03	136	A
USGS	10128500	2012-07-04	134	A
USGS	10128500	2012-07-05	137	A
USGS	10128500	2012-07-06	141	A
USGS	10128500	2012-07-07	143	A
USGS	10128500	2012-07-08	138	A
USGS	10128500	2012-07-09	134	A
USGS	10128500	2012-07-10	129	A
USGS	10128500	2012-07-11	129	A
USGS	10128500	2012-07-12	128	A
USGS	10128500	2012-07-13	128	A
USGS	10128500	2012-07-14	130	A
USGS	10128500	2012-07-15	139	A
USGS	10128500	2012-07-16	143	A
USGS	10128500	2012-07-17	138	A
USGS	10128500	2012-07-18	134	A
USGS	10128500	2012-07-19	131	A
USGS	10128500	2012-07-20	129	A
USGS	10128500	2012-07-21	134	A
USGS	10128500	2012-07-22	139	A
USGS	10128500	2012-07-23	135	A
USGS	10128500	2012-07-24	131	A
USGS	10128500	2012-07-25	124	A
USGS	10128500	2012-07-26	121	A
USGS	10128500	2012-07-27	119	A
USGS	10128500	2012-07-28	128	A
USGS	10128500	2012-07-29	130	A
USGS	10128500	2012-07-30	129	A
USGS	10128500	2012-07-31	132	A
USGS	10128500	2012-08-01	136	A
USGS	10128500	2012-08-02	131	A
USGS	10128500	2012-08-03	128	A
USGS	10128500	2012-08-04	125	A
USGS	10128500	2012-08-05	123	A
USGS	10128500	2012-08-06	122	A
USGS	10128500	2012-08-07	121	A
USGS	10128500	2012-08-08	119	A
USGS	10128500	2012-08-09	118	A
USGS	10128500	2012-08-10	116	A
USGS	10128500	2012-08-11	94	A
USGS	10128500	2012-08-12	65	A
USGS	10128500	2012-08-13	61	A
USGS	10128500	2012-08-14	60	A
USGS	10128500	2012-08-15	58	A
USGS	10128500	2012-08-16	61	A
USGS	10128500	2012-08-17	64	A
USGS	10128500	2012-08-18	64	A
USGS	10128500	2012-08-19	68	A
USGS	10128500	2012-08-20	69	A
USGS	10128500	2012-08-21	68	A
USGS	10128500	2012-08-22	68	A
USGS	10128500	2012-08-23	67	A
USGS	10128500	2012-08-24	64	A
USGS	10128500	2012-08-25	62	A
USGS	10128500	2012-08-26	60	A
USGS	10128500	2012-08-27	58	A
USGS	10128500	2012-08-28	54	A
USGS	10128500	2012-08-29	51	A
USGS	10128500	2012-08-30	51	A
USGS	10128500	2012-08-31	55	A
USGS	10128500	2012-09-01	62	A
USGS	10128500	2012-09-02	62	A
USGS	10128500	2012-09-03	55	A
USGS	10128500	2012-09-04	52	A
USGS	10128500	2012-09-05	50	A
USGS	10128500	2012-09-06	48	A
USGS	10128500	2012-09-07	48	A
USGS	10128500	2012-09-08	46	A
USGS	10128500	2012-09-09	46	A
USGS	10128500	2012-09-10	46	A
USGS	10128500	2012-09-11	48	A
USGS	10128500	2012-09-12	47	A
USGS	10128500	2012-09-13	46	A
USGS	10128500	2012-09-14	45	A
USGS	10128500	2012-09-15	45	A
USGS	10128500	2012-09-16	44	A
USGS	10128500	2012-09-17	44	A
USGS	10128500	2012-09-18	43	A
USGS	10128500	2012-09-19	44	A
USGS	10128500	2012-09-20	43	A
USGS	10128500	2012-09-21	43	A
USGS	10128500	2012-09-22	43	A
USGS	10128500	2012-09-23	43	A
USGS	10128500	2012-09-24	44	A
USGS	10128500	2012-09-25	46	A
USGS	10128500	2012-09-26	49	A
USGS	10128500	2012-09-27	48	A
USGS	10128500	2012-09-28	47	A
USGS	10128500	2012-09-29	46	A
USGS	10128500	2012-09-30	45	A
USGS	10128500	2012-10-01	44	A
USGS	10128500	2012-10-02	44	A
USGS	10128500	2012-10-03	43	A
USGS	10128500	2012-10-04	43	A
USGS	10128500	2012-10-05	43	A
USGS	10128500	2012-10-06	42	A
USGS	10128500	2012-10-07	42	A
USGS	10128500	2012-10-08	43	A
USGS	10128500	2012-10-09	43	A
USGS	10128500	2012-10-10	43	A
USGS	10128500	2012-10-11	42	A
USGS	10128500	2012-10-12	43	A
USGS	10128500	2012-10-13	46	A
USGS	10128500	2012-10-14	45	A
USGS	10128500	2012-10-15	44	A
USGS	10128500	2012-10-16	44	A
USGS	10128500	2012-10-17	44	A
USGS	10128500	2012-10-18	43	A
USGS	10128500	2012-10-19	42	A
USGS	10128500	2012-10-20	43	A
USGS	10128500	2012-10-21	43	A
USGS	10128500	2012-10-22	44	A
USGS	10128500	2012-10-23	52	A
USGS	10128500	2012-10-24	47	A
USGS	10128500	2012-10-25	45	A
USGS	10128500	2012-10-26	45	A
USGS	10128500	2012-10-27	45	A
USGS	10128500	2012-10-28	45	A
USGS	10128500	2012-10-29	45	A
USGS	10128500	2012-10-30	44	A
USGS	10128500	2012-10-31	44	A
USGS	10128500	2012-11-01	43	A
USGS	10128500	2012-11-02	43	A
USGS	10128500	2012-11-03	43	A
USGS	10128500	2012-11-04	42	A
USGS	10128500	2012-11-05	42	A
USGS	10128500	2012-11-06	42	A
USGS	10128500	2012-11-07	42	A
USGS	10128500	2012-11-08	42	A
USGS	10128500	2012-11-09	49	A
USGS	10128500	2012-11-10	47	A
USGS	10128500	2012-11-11	45	A:e
USGS	10128500	2012-11-12	50	A:e
USGS	10128500	2012-11-13	56	A
USGS	10128500	2012-11-14	52	A
USGS	10128500	2012-11-15	53	A
USGS	10128500	2012-11-16	51	A
USGS	10128500	2012-11-17	54	A
USGS	10128500	2012-11-18	62	A
USGS	10128500	2012-11-19	57	A
USGS	10128500	2012-11-20	54	A
USGS	10128500	2012-11-21	54	A
USGS	10128500	2012-11-22	52	A
USGS	10128500	2012-11-23	50	A
USGS	10128500	2012-11-24	51	A
USGS	10128500	2012-11-25	50	A
USGS	10128500	2012-11-26	49	A
USGS	10128500	2012-11-27	51	A
USGS	10128500	2012-11-28	52	A
USGS	10128500	2012-11-29	50	A
USGS	10128500	2012-11-30	50	A
USGS	10128500	2012-12-01	50	A
USGS	10128500	2012-12-02	51	A
USGS	10128500	2012-12-03	52	A
USGS	10128500	2012-12-04	52	A
USGS	10128500	2012-12-05	53	A
USGS	10128500	2012-12-06	53	A
USGS	10128500	2012-12-07	51	A
USGS	10128500	2012-12-08	49	A
USGS	10128500	2012-12-09	47	A:e
USGS	10128500	2012-12-10	49	A:e
USGS	10128500	2012-12-11	51	A:e
USGS	10128500	2012-12-12	51	A:e
USGS	10128500	2012-12-13	51	A
USGS	10128500	2012-12-14	51	A
USGS	10128500	2012-12-15	52	A
USGS	10128500	2012-12-16	49	A
USGS	10128500	2012-12-17	50	A
USGS	10128500	2012-12-18	51	A
USGS	10128500	2012-12-19	47	A:e
USGS	10128500	2012-12-20	45	A:e
USGS	10128500	2012-12-21	47	A:e
USGS	10128500	2012-12-22	48	A:e
USGS	10128500	2012-12-23	49	A:e
USGS	10128500	2012-12-24	49	A:e
USGS	10128500	2012-12-25	48	A:e
USGS	10128500	2012-12-26	47	A:e
USGS	10128500	2012-12-27	48	A:e
USGS	10128500	2012-12-28	47	A:e
USGS	10128500	2012-12-29	46	A:e
USGS	10128500	2012-12-30	47	A:e
USGS	10128500	2012-12-31	46	A:e
USGS	10128500	2013-01-01	45	A:e
USGS	10128500	2013-01-02	44	A:e
USGS	10128500	2013-01-03	44	A:e
USGS	10128500	2013-01-04	45	A:e
USGS	10128500	2013-01-05	45	A:e
USGS	10128500	2013-01-06	46	A:e
USGS	10128500	2013-01-07	47	A:e
USGS	10128500	2013-01-08	46	A:e
USGS	10128500	2013-01-09	48	A:e
USGS	10128500	2013-01-10	47	A:e
USGS	10128500	2013-01-11	45	A:e
USGS	10128500	2013-01-12	43	A:e
USGS	10128500	2013-01-13	42	A:e
USGS	10128500	2013-01-14	41	A:e
USGS	10128500	2013-01-15	42	A:e
USGS	10128500	2013-01-16	44	A:e
USGS	10128500	2013-01-17	46	A:e
USGS	10128500	2013-01-18	47	A:e
USGS	10128500	2013-01-19	48	A:e
USGS	10128500	2013-01-20	48	A:e
USGS	10128500	2013-01-21	48	A:e
USGS	10128500	2013-01-22	49	A:e
USGS	10128500	2013-01-23	50	A:e
USGS	10128500	2013-01-24	52	A:e
USGS	10128500	2013-01-25	52	A:e
USGS	10128500	2013-01-26	52	A:e
USGS	10128500	2013-01-27	51	A:e
USGS	10128500	2013-01-28	47	A
USGS	10128500	2013-01-29	45	A
USGS	10128500	2013-01-30	45	A
USGS	10128500	2013-01-31	45	A
USGS	10128500	2013-02-01	44	A
USGS	10128500	2013-02-02	46	A:e
USGS	10128500	2013-02-03	46	A:e
USGS	10128500	2013-02-04	47	A:e
USGS	10128500	2013-02-05	47	A:e
USGS	10128500	2013-02-06	44	A:e
USGS	10128500	2013-02-07	44	A:e
USGS	10128500	2013-02-08	44	A:e
USGS	10128500	2013-02-09	43	A
USGS	10128500	2013-02-10	42	A
USGS	10128500	2013-02-11	43	A:e
USGS	10128500	2013-02-12	42	A:e
USGS	10128500	2013-02-13	42	A:e
USGS	10128500	2013-02-14	42	A:e
USGS	10128500	2013-02-15	43	A:e
USGS	10128500	2013-02-16	44	A:e
USGS	10128500	2013-02-17	43	A:e
USGS	10128500	2013-02-18	42	A:e
USGS	10128500	2013-02-19	42	A:e
USGS	10128500	2013-02-20	43	A
USGS	10128500	2013-02-21	42	A
USGS	10128500	2013-02-22	42	A
USGS	10128500	2013-02-23	43	A:e
USGS	10128500	2013-02-24	43	A:e
USGS	10128500	2013-02-25	43	A:e
USGS	10128500	2013-02-26	43	A:e
USGS	10128500	2013-02-27	43	A:e
USGS	10128500	2013-02-28	45	A:e
USGS	10128500	2013-03-01	45	A:e
USGS	10128500	2013-03-02	45	A
USGS	10128500	2013-03-03	44	A
USGS	10128500	2013-03-04	43	A
USGS	10128500	2013-03-05	42	A
USGS	10128500	2013-03-06	46	A
USGS	10128500	2013-03-07	45	A
USGS	10128500	2013-03-08	45	A
USGS	10128500	2013-03-09	45	A
USGS	10128500	2013-03-10	43	A
USGS	10128500	2013-03-11	44	A
USGS	10128500	2013-03-12	45	A
USGS	10128500	2013-03-13	47	A
USGS	10128500	2013-03-14	51	A
USGS	10128500	2013-03-15	56	A
USGS	10128500	2013-03-16	58	A
USGS	10128500	2013-03-17	57	A
USGS	10128500	2013-03-18	51	A
USGS	10128500	2013-03-19	50	A
USGS	10128500	2013-03-20	51	A
USGS	10128500	2013-03-21	52	A
USGS	10128500	2013-03-22	47	A
USGS	10128500	2013-03-23	51	A
USGS	10128500	2013-03-24	47	A
USGS	10128500	2013-03-25	48	A
USGS	10128500	2013-03-26	49	A
USGS	10128500	2013-03-27	49	A
USGS	10128500	2013-03-28	51	A
USGS	10128500	2013-03-29	54	A
USGS	10128500	2013-03-30	57	A
USGS	10128500	2013-03-31	61	A
USGS	10128500	2013-04-01	67	A
USGS	10128500	2013-04-02	75	A
USGS	10128500	2013-04-03	72	A
